,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 20:19:08.603693,4.14304232313,-0.0271980213053,0.0,0.0,0.0,-0.153675125639,0.988121427639
0,2018-04-23 20:19:08.812838,4.20522089067,-0.0461755672179,0.0,0.0,0.0,-0.15977031277,0.987154216502
0,2018-04-23 20:19:09.013483,4.26259517279,-0.0613893073305,0.0,0.0,0.0,-0.190150336692,0.981754984431
0,2018-04-23 20:19:09.222465,4.31312379597,-0.079582249034,0.0,0.0,0.0,-0.208293295375,0.978066410374
0,2018-04-23 20:19:09.431462,4.33399503851,-0.0882830670653,0.0,0.0,0.0,-0.220349318942,0.975421025836
0,2018-04-23 20:19:09.641579,4.34169559926,-0.0918333846026,0.0,0.0,0.0,-0.226364856839,0.97404258202
0,2018-04-23 20:19:09.853102,4.34169559926,-0.0918333846026,0.0,0.0,0.0,-0.226364856839,0.97404258202
0,2018-04-23 20:19:10.053286,4.34169559926,-0.0918333846026,0.0,0.0,0.0,-0.226364856839,0.97404258202
0,2018-04-23 20:19:10.250122,4.34169559926,-0.0918333846026,0.0,0.0,0.0,-0.226364856839,0.97404258202
0,2018-04-23 20:19:10.463380,4.34169559926,-0.0918333846026,0.0,0.0,0.0,-0.226364856839,0.97404258202
0,2018-04-23 20:19:10.671277,4.34424765059,-0.0930484153022,0.0,0.0,0.0,-0.232371773223,0.972627040036
0,2018-04-23 20:19:10.880783,4.34424765059,-0.0930484153022,0.0,0.0,0.0,-0.232371773223,0.972627040036
0,2018-04-23 20:19:11.089792,4.34424765059,-0.0930484153022,0.0,0.0,0.0,-0.232371773223,0.972627040036
0,2018-04-23 20:19:11.303928,4.35194821135,-0.0965987328395,0.0,0.0,0.0,-0.250338507142,0.96815837126
0,2018-04-23 20:19:11.511955,4.35951205965,-0.100431693764,0.0,0.0,0.0,-0.268219431899,0.963357844392
0,2018-04-23 20:19:11.721287,4.36692882566,-0.104542043192,0.0,0.0,0.0,-0.286008418403,0.95822710492
0,2018-04-23 20:19:11.933644,4.37920460671,-0.11154467413,0.0,0.0,0.0,-0.315435875846,0.948946894315
0,2018-04-23 20:19:12.130697,4.38858381428,-0.117858050032,0.0,0.0,0.0,-0.338762942737,0.940871759927
0,2018-04-23 20:19:12.343170,4.40241458639,-0.127672493729,0.0,0.0,0.0,-0.373362081677,0.927685698912
0,2018-04-23 20:19:12.552151,4.4109451617,-0.135092570188,0.0,0.0,0.0,-0.396146702412,0.918187230453
0,2018-04-23 20:19:12.752303,4.42125770452,-0.1447560634,0.0,0.0,0.0,-0.424286402208,0.90552804976
0,2018-04-23 20:19:12.953202,4.43304538553,-0.156948853838,0.0,0.0,0.0,-0.457518481178,0.889200112112
0,2018-04-23 20:19:13.150208,4.44195501744,-0.167919273139,0.0,0.0,0.0,-0.484734642677,0.874661263683
0,2018-04-23 20:19:13.363119,4.45198385804,-0.181595380718,0.0,0.0,0.0,-0.516782587477,0.856116672704
0,2018-04-23 20:19:13.563437,4.46097331639,-0.195976034416,0.0,0.0,0.0,-0.548122037498,0.836398369205
0,2018-04-23 20:19:13.760418,4.46887411218,-0.210982399332,0.0,0.0,0.0,-0.578710027212,0.815533386443
0,2018-04-23 20:19:13.973245,4.47564293317,-0.226532210411,0.0,0.0,0.0,-0.608504621325,0.793550329737
